0.0
0.0
1.2170684999999999
(-0.8336623960219449, -0.00129, -0.6451779999999999)
(-0.3896924999999998, -0.044338, -0.6160789999999999)
(-0.3324124999999998, -0.039423, -0.6001099999999999)
(-0.2731204999999999, -0.034567, -0.5836939999999999)
(-0.21294449999999987, -0.033567, -0.5741404999999999)
(-0.12227249999999978, -0.035324, -0.5622034999999999)
(-0.061766499999999835, -0.037779, -0.5567765)
(-0.0028164999999997775, -0.038085, -0.5653369999999999)
(0.07747050000000022, -0.038231, -0.5788175)
(0.13012050000000008, -0.038435, -0.588797)
(0.18588150000000003, -0.03611, -0.6050749999999999)
(0.5151625000000002, -0.016932, -0.6359859999999999)
(0.8515499671936524, 0.027793, -0.6619689999999999)
(1.0642805000000002, 0.090001, -0.6970569999999999)
(1.0966014999999998, 0.085172, -0.6969459999999998)
(1.0970684999999998, 0.097, -0.6968359999999999)
(1.2770685, 1.02, 0.12104700000000006, 'left:tnT:1')
(1.5170684999999997, 1.02, 0.12104700000000006)
(1.5170684999999997, 0.78, 0.12104700000000006)
(1.2770685, 0.78, 0.12104700000000006, 'left:tfT:-1')
(1.1970684999999999, 0.097, -0.6968359999999999, 'left:tnM:1')
(1.4940684999999998, 0.097, -0.6968359999999999)
(1.4940684999999998, -0.097, -0.7001309999999998)
(1.0970684999999998, -0.097, -0.7001309999999998, 'left:tfM:-1')
(1.0785765, -0.089352, -0.6921769999999999)
(1.0547585000000002, -0.089168, -0.689495)
(0.95225354538487, -0.061714, -0.669489)
(0.9068614246190378, -0.030434, -0.6425429999999999)
(0.8670392446424817, -0.012377, -0.6166939999999999)
(0.8250635000000003, -0.013125, -0.5597449999999999)
(0.7652275000000003, -0.015283, -0.5538619999999999)
(0.7262005000000004, -0.018639, -0.552692)
(0.6755315000000003, -0.023901, -0.5508874999999999)
(0.6245785000000003, -0.029162, -0.549083)
(0.5578855000000001, -0.046486, -0.5505634999999999)
(0.4993645000000002, -0.055737, -0.5544574999999998)
(0.44089250000000013, -0.064914, -0.5584129999999998)
(0.3908925000000001, -0.082079, -0.5660194999999999)
(0.3343225000000001, -0.078544, -0.5679304999999999)
(0.06596150000000023, -0.056338, -0.578807)
(0.007019500000000178, -0.051725, -0.5808544999999998)
(-0.04920449999999987, -0.037872, -0.5809039999999999)
(-0.10782549999999991, -0.026845, -0.5811694999999999)
(-0.16526349999999979, -0.022871, -0.5842684999999999)
(-0.2239184999999999, -0.020377, -0.5866924999999998)
(-0.2816144999999999, -0.016942, -0.5902714999999998)
(-0.3315324999999998, -0.026411, -0.5880859999999999)
(-0.3799975, -0.044027, -0.580772)
(-0.42757449999999997, -0.066573, -0.572978)
(-1.0237975000000001, -0.978819, -0.312673)
(-1.0486434999999998, -0.988088, -0.307092)
