0.0
0.0
1.15
(1.13, -0.037000000000000005, -0.41940875)
(1.13, 0.037000000000000005, -0.42545975)
(1.13, 0.097, -0.36545975)
(1.13, 0.157, -0.42545975)
(1.21, 1.02, 0.13260475, 'left:tnT:1')
(1.4499999999999997, 1.02, 0.13260475)
(1.4499999999999997, 0.78, 0.13260475)
(1.21, 0.78, 0.13260475, 'left:tfT:-1')
(1.2299999999999998, 0.157, -0.42545975)
(1.2299999999999998, 0.097, -0.36545975)
(1.2299999999999998, 0.037000000000000005, -0.42545975)
(1.2299999999999998, -0.037000000000000005, -0.41940875)
(1.2299999999999998, -0.097, -0.35940875)
(1.2299999999999998, -0.157, -0.41940875)
(1.13, -0.803, -0.06739525000000002, 'left:tnL:1')
(1.4269999999999998, -0.803, -0.06739525000000002)
(1.4269999999999998, -0.997, -0.06318925000000002)
(1.0299999999999998, -0.997, -0.06318925000000002, 'left:tfL:-1')
(0.990149300338192, -0.989812, -0.07250625000000001)
(0.9528836609021617, -0.983943, -0.07618725000000003)
(0.7841113586011316, -0.688861, -0.19555325)
(0.7746938575194515, -0.658245, -0.20591825000000002)
(0.7187209583245845, -0.46875, -0.26795425)
(0.7038397926799086, -0.418046, -0.28547925)
(0.6800609105169619, -0.339452, -0.32401625)
(0.5725323474516667, -0.30204, -0.34178975)
(0.4941235283753723, -0.286238, -0.34942025000000004)
(0.41609429856916325, -0.271779, -0.35600375)
(0.30949130740571507, -0.254912, -0.36436775000000005)
(0.21790859203893875, -0.251449, -0.37434725)
(0.13347934389785185, -0.254596, -0.38067725)
(0.05148519673467288, -0.258164, -0.38786975)
(-0.03177950017403782, -0.261162, -0.39388175000000003)
(-0.12793161090524133, -0.26996, -0.39022775000000004)
(-0.3056639016333795, -0.281354, -0.3699207500000001)
(-0.3892437292568784, -0.286867, -0.35999825)
(-0.5464910911114511, -0.288362, -0.33887375000000003)
(-0.6280812979947655, -0.289066, -0.32793425000000004)
(-0.7704787387357798, -0.270038, -0.29355125000000004)
(-0.7883375465031013, -0.247979, -0.31571675000000005)
(-0.8203142564295203, -0.209778, -0.35563325000000007)
(-0.854662741390964, -0.173117, -0.39341975)
(-0.877351583357168, -0.152102, -0.40811875000000003)
(-0.9082760880312877, -0.126644, -0.42573675000000005)
(-0.9293550284887527, -0.111307, -0.43676375)
(-0.949690666979998, -0.097899, -0.44641875000000003)
(-1.0299999999999998, -0.097, -0.4554367500000001, 'right:tfM:1')
(-1.4269999999999998, -0.097, -0.4554367500000001)
(-1.4269999999999998, 0.097, -0.45335375000000006)
(-1.0299999999999998, 0.097, -0.45335375000000006, 'right:tnM:-1')
(-1.0118875900092097, 0.089644, -0.45394775000000004)
(-0.9735576682045997, 0.088201, -0.45293875)
(-0.8716813234288786, -0.053, -0.43850475000000005)
(-0.851869974364131, -0.083532, -0.43272775)
(-0.8050441483100736, -0.15934, -0.41371575000000005)
(-0.7723962248399431, -0.216611, -0.39963875000000004)
