0.0
0.0
1.15
(-0.3484298634643391, 0.179914, -0.22134425000000002)
(-0.2824207390929355, 0.195353, -0.21814625000000004)
(-0.2455509263404955, 0.202023, -0.21810725000000003)
(-0.17704273278693902, 0.211242, -0.21873725000000005)
(-0.09573520470923125, 0.222072, -0.21943325000000002)
(-0.02824855428671059, 0.221404, -0.21590225000000002)
(0.13378326790115908, 0.207678, -0.20090524999999998)
(0.20154445067608048, 0.20228, -0.19481375)
(0.26995249294228013, 0.191836, -0.18681425000000002)
(0.33536777909218196, 0.174258, -0.17950175000000002)
(0.4024361506086845, 0.15735, -0.17474375000000003)
(0.44623289769487123, 0.146341, -0.17127124999999999)
(0.5142745040743903, 0.133926, -0.17101325)
(0.5554649611884309, 0.126686, -0.17095925)
(0.6373592579850037, 0.121254, -0.17568275)
(0.7008068659009615, 0.11782, -0.17703725000000003)
(0.7382705644192105, 0.088963, -0.19534775)
(0.7678185399288716, 0.091051, -0.21357275000000003)
(0.8145035423544357, 0.092219, -0.24112625000000004)
(0.8495104508291157, 0.091568, -0.26068825)
(1.0097323486301664, 0.089634, -0.27831825000000004)
(1.0299999999999998, 0.097, -0.27891425, 'left:tnM:1')
(1.4269999999999998, 0.097, -0.27891425)
(1.4269999999999998, -0.097, -0.28668524999999995)
(1.0299999999999998, -0.097, -0.28668524999999995, 'left:tfM:-1')
(1.000135498800541, -0.090052, -0.26930325000000005)
(0.9669689271794099, -0.085717, -0.25964025)
(0.937056683272143, -0.072809, -0.24537425000000002)
(0.9107569552123441, -0.049367, -0.22215124999999997)
(0.8959593079428217, -0.019694, -0.20095325000000003)
(0.8938620221605346, 0.008482, -0.18740075)
(0.895469155759995, 0.047945, -0.16936774999999998)
(0.8952240796685819, 0.103474, -0.14405375000000004)
(0.8883124625905485, 0.273899, -0.09044975000000001)
(0.8952464664269322, 0.466773, -0.03336575)
(0.965782428986846, 0.626287, 0.0032002500000000017)
(1.0299999999999998, 0.803, 0.051327250000000005)
(1.0299999999999998, 0.997, 0.05083125000000001)
(1.0091620754174542, 0.989679, 0.04836824999999999)
(0.8715300425026089, 0.960512, 0.035426250000000006)
(0.8268421218459158, 0.850135, 0.0034372500000000167)
(0.7969204351116663, 0.780125, -0.018035750000000003)
(0.767739004405751, 0.70512, -0.039253750000000004)
(0.728705272311457, 0.590468, -0.06732075)
(0.691907540331513, 0.494029, -0.08897775000000001)
(0.5570032092453182, 0.427333, -0.10047274999999999)
(0.21403272708420762, 0.314116, -0.11890075000000001)
(0.03778884809524047, 0.246452, -0.17086625)
(-0.028655050688333794, 0.233322, -0.18387274999999997)
(-0.07877311138237034, 0.223289, -0.19368425)
(-0.10325833376535823, 0.206265, -0.20539625)
(-0.16124946389604977, 0.197422, -0.21845525000000005)
(-0.23393102050627057, 0.18971, -0.23342675000000002)
(-0.3031544120765956, 0.189245, -0.24874325000000003)
(-0.34568689644121225, 0.189801, -0.25798625000000003)
(-0.4298599295877537, 0.175731, -0.24476375)
(-0.5011829634412454, 0.168495, -0.23695625000000003)
(-0.5694920326705281, 0.165024, -0.22210775)
(-0.6123579619095196, 0.162549, -0.21235175)
(-0.6571409046135572, 0.126807, -0.22121825)
(-0.6990548074974432, 0.093414, -0.22938425)
(-0.7437854306261676, -0.124732, -0.22857125)
(-0.7672631454263958, -0.237161, -0.19223525000000002)
(-0.7829709098324629, -0.33003, -0.17660675000000003)
(-0.8002392659713347, -0.421904, -0.14561825)
(-0.9262273834828143, -0.965137, 0.037802249999999996)
(-0.9800581113116759, -0.987903, 0.04847425000000001)
(-1.0299999999999998, -0.997, 0.048208249999999994, 'right:tfL:1')
(-1.4269999999999998, -0.997, 0.048208249999999994)
(-1.4269999999999998, -0.803, 0.04694725000000001)
(-1.0299999999999998, -0.803, 0.04694725000000001, 'right:tnL:-1')
(-1.0233376064549273, -0.719713, 0.024609249999999985)
(-0.9363909717738327, -0.552155, -0.006980750000000022)
(-0.9002233962833267, -0.481797, -0.020147750000000006)
(-0.8935980940620891, -0.455635, -0.02527675)
(-0.8757923734205555, 0.108909, -0.14661575)
(-0.8773288119936468, 0.151549, -0.16532675000000002)
(-0.8880779907530907, 0.39055, -0.23025425)
(-0.8939621734478909, 0.459349, -0.24416074999999998)
(-0.901006932825586, 0.483506, -0.24128525)
(-1.0299999999999998, 0.803, -0.15719375000000002)
(-1.0299999999999998, 0.997, -0.15323975)
(-1.009272830958766, 0.989671, -0.15319624999999998)
(-0.7916978546380208, 0.986305, -0.15504725000000003)
(-0.7409265954169454, 0.984613, -0.15623975)
(-0.6449189128047543, 0.98322, -0.15737975000000004)
(0.055870723150365134, 0.981253, -0.15948875)
(0.2733753104689912, 0.981183, -0.16010375)
(0.7008545637183721, 0.981713, -0.16128725)
(0.755625403535801, 0.983261, -0.16280825)
(0.8023687946688849, 0.98484, -0.16407275)
(1.0089028603207668, 0.989699, -0.16630325)
(1.0299999999999998, 0.997, -0.16652675)
(1.0299999999999998, 0.803, -0.16659724999999997)
(0.9011542141305221, 0.483816, -0.22976375)
(0.8936888193459297, 0.456761, -0.23611925)
(0.8905758816848037, 0.428416, -0.23285075)
(0.8796358263541633, 0.134403, -0.16006325)
(0.8775444318240733, 0.067157, -0.14647625000000003)
(0.8937053148520823, -0.456946, -0.04385875)
(0.9112423943934134, -0.499993, -0.03230075)
(0.9854922023385916, -0.626837, -0.005034750000000018)
(1.0299999999999998, -0.803, 0.04206025000000001, 'left:tnL:1')
(1.4269999999999998, -0.803, 0.04206025000000001)
(1.4269999999999998, -0.997, 0.04086025000000003)
(1.0299999999999998, -0.997, 0.04086025000000003, 'left:tfL:-1')
(1.0255809952917114, -0.98729, 0.04243224999999999)
(0.9941240650582763, -0.989938, 0.04213425)
(0.9414020708929726, -0.975358, 0.04044625)
(0.7948122150785826, -0.488056, -0.04374275000000001)
(0.7713266791547235, -0.35541, -0.07038275000000001)
(0.733488212071106, -0.145335, -0.11742075)
(0.679035154280113, 0.088421, -0.15682174999999998)
(0.650152701256958, 0.137619, -0.15166475000000001)
(0.578446736010633, 0.141948, -0.16784525)
(0.5105229546750626, 0.147189, -0.18096725000000002)
(0.4432377850776942, 0.154556, -0.19272725000000002)
(0.3768268773064257, 0.163259, -0.20213675000000003)
(0.31090965646930213, 0.17228, -0.20277275)
(0.2134412453635849, 0.184961, -0.18912125000000002)
(0.14780091337974088, 0.199287, -0.17629774999999998)
(0.022836850018145338, 0.231527, -0.15152824999999998)
(-0.028353418575824976, 0.251219, -0.14386375)
(-0.22476262047902595, 0.328865, -0.12349675)
(-0.451781279014417, 0.427602, -0.10408875)
(-0.7147220784869491, 0.555718, -0.07660075000000001)
(-0.7567019715579373, 0.674368, -0.04597274999999999)
(-0.783093126326084, 0.742963, -0.02594075)
(-0.8233817443653648, 0.838986, 0.0067702499999999916)
(-0.8699589899966041, 0.950644, 0.04608725000000001)
(-0.9764620909703599, 0.986882, 0.05885225000000001)
(-1.0090524981265818, 0.989687, 0.061419249999999995)
(-1.0299999999999998, 0.997, 0.06398125)
(-1.0299999999999998, 0.803, 0.05818425000000001)
(-0.9640916396061817, 0.628057, 0.01453125000000001)
(-0.8944864948934628, 0.462907, -0.03117275)
(-0.8874193487574173, 0.277201, -0.09954875)
(-0.894391056607864, 0.142209, -0.15685925)
(-0.8952594271817662, 0.096108, -0.18336875000000002)
(-0.8935179730322037, 0.004406, -0.24028475)
(-0.8969030865448512, -0.022972, -0.26052825)
(-0.9181563679723255, -0.057825, -0.28363725)
(-0.9407257551407069, -0.074977, -0.29475625)
(-0.9690438262033473, -0.086265, -0.30214925)
(-1.0000176737565925, -0.090053, -0.30921825)
(-1.0299999999999998, -0.097, -0.30998425, 'right:tfM:1')
(-1.4269999999999998, -0.097, -0.30998425)
(-1.4269999999999998, 0.097, -0.30793425)
(-1.0299999999999998, 0.097, -0.30793425, 'right:tnM:-1')
(-1.0097158531240134, 0.089635, -0.30701225000000004)
(-0.8115088292149685, 0.121135, -0.28956825)
(-0.7714370350152747, 0.128472, -0.27682325)
(-0.7214136769273525, 0.13578, -0.25789325)
(-0.6929832829827646, 0.145772, -0.24308975000000005)
(-0.6362198898100189, 0.147871, -0.23915825000000002)
(-0.6006732523011232, 0.149133, -0.23672375)
(-0.5313343921877283, 0.151728, -0.23191925000000002)
(-0.4765598857568375, 0.158511, -0.22716425)
(-0.4073423854387096, 0.167046, -0.22111925000000004)
