0.0
0.0
1.3372905000000002
(-0.3459595, 0.002476, -0.07454324999999999)
(-0.40583250000000004, -0.001959, -0.07341974999999999)
(-0.4779915000000001, -0.003635, -0.06647925)
(-0.5382214999999999, -0.00761, -0.07087275)
(-0.6067625000000001, -0.012733, -0.07612725)
(-0.6805915, -0.016109, -0.08557425)
(-0.7400035, -0.018583, -0.09364274999999998)
(-0.7976815000000002, -0.021023, -0.10172174999999999)
(-0.8528754999999999, -0.023966, -0.10919475)
(-0.9045405, -0.026225, -0.11739825)
(-0.9468315, -0.055806, -0.14528025)
(-1.0633579855401936, -0.322652, -0.22097625000000004)
(-1.131416683574113, -0.612179, -0.27126225)
(-1.2172905000000003, -0.803, -0.29548825, 'right:tnL:1')
(-1.6142905000000003, -0.803, -0.29548825)
(-1.6142905000000003, -0.997, -0.29304525)
(-1.3172905000000004, -0.997, -0.29304525, 'right:tfL:-1')
(-1.4172905000000002, -0.863, -0.29548825)
(-1.4172905000000002, -0.803, -0.35548825)
(-1.4172905000000002, -0.7430000000000001, -0.29548825)
(-1.4172905000000002, -0.157, -0.03774825)
(-1.4172905000000002, -0.097, -0.09774825)
(-1.4172905000000002, -0.037000000000000005, -0.03774825)
(-1.4172905000000002, 0.037000000000000005, -0.04286174999999999)
(-1.4172905000000002, 0.097, -0.10286174999999999)
(-1.4172905000000002, 0.157, -0.04286174999999999)
(-1.4172905000000002, 0.293, -0.06707024999999998)
(-1.4172905000000002, 0.353, -0.12707025)
(-1.4172905000000002, 0.413, -0.06707024999999998)
(-1.4172905000000002, 0.48700000000000004, -0.06658574999999999)
(-1.4172905000000002, 0.547, -0.0065857499999999874)
(-1.4172905000000002, 0.607, -0.06658574999999999)
(-1.3972905000000004, 0.78, -0.09304524999999995, 'right:tfT:1')
(-1.6372905000000002, 0.78, -0.09304524999999995)
(-1.6372905000000002, 1.02, -0.09304524999999995)
(-1.3972905000000004, 1.02, -0.09304524999999995, 'right:tnT:-1')
(-1.3172905000000004, 0.607, -0.06658574999999999)
(-1.3172905000000004, 0.547, -0.0065857499999999874)
(-1.3172905000000004, 0.48700000000000004, -0.06658574999999999)
(-1.3172905000000004, 0.413, -0.06707024999999998)
(-1.3172905000000004, 0.353, -0.12707025)
(-1.3172905000000004, 0.293, -0.06707024999999998)
(-1.3172905000000004, 0.157, -0.04286174999999999)
(-1.3172905000000004, 0.097, -0.10286174999999999)
(-1.3172905000000004, 0.037000000000000005, -0.04286174999999999)
(-1.3172905000000004, -0.037000000000000005, -0.03774825)
(-1.3172905000000004, -0.097, -0.09774825)
(-1.3172905000000004, -0.157, -0.03774825)
(-1.3172905000000004, -0.7430000000000001, -0.29548825)
(-1.3172905000000004, -0.803, -0.35548825)
(-1.3172905000000004, -0.863, -0.29548825)
(-1.2172905000000003, -0.997, -0.29304525)
(-1.1955715000000002, -0.989685, -0.29793125000000004)
(-1.105841095466447, -0.980233, -0.29745125)
(-1.0350344960164013, -0.974821, -0.29719425)
(-0.5260784999999999, -0.972256, -0.29695525)
(0.19108449999999988, -0.96922, -0.29668725)
(0.6926315000000001, -0.964622, -0.29637225)
(1.035012717760696, -0.968802, -0.29605825)
(1.1956905000000002, -0.989674, -0.29569225000000005)
(1.2172905000000003, -0.997, -0.29570124999999997)
(1.3172905000000004, -0.863, -0.29553625)
(1.3172905000000004, -0.803, -0.35553625)
(1.3172905000000004, -0.7430000000000001, -0.29553625)
(1.3172905000000004, -0.157, -0.029936749999999998)
(1.3172905000000004, -0.097, -0.08993675)
(1.3172905000000004, -0.037000000000000005, -0.029936749999999998)
