0.0
0.0
1.2189029999999998
(-0.6554919999999997, 0.360498, -0.13439425)
(-0.6011589999999998, 0.355562, -0.14464975000000002)
(-0.11584899999999987, 0.383547, -0.23192574999999999)
(0.22422600000000004, 0.397067, -0.24942175)
(0.49948900000000007, 0.397987, -0.21265525000000002)
(0.5572070000000001, 0.398822, -0.20772625)
(0.613921, 0.406903, -0.19801075)
(0.667246, 0.420391, -0.19149325)
(0.7247460000000001, 0.434187, -0.18589075)
(0.7624740000000001, 0.442962, -0.18251125)
(0.809668, 0.469643, -0.17751774999999997)
(0.8879803118727767, 0.729866, -0.17555125)
(0.9226708127605145, 0.830895, -0.18912025)
(1.027916, 0.980329, -0.19158925)
(1.0540929999999997, 0.988874, -0.19789825)
(1.0819849999999998, 0.989057, -0.20272825)
(1.098903, 0.997, -0.20528724999999998, 'left:tnT:1')
(1.495903, 0.997, -0.20528724999999998)
(1.495903, 0.803, -0.20111424999999994)
(1.098903, 0.803, -0.20111424999999994, 'left:tfT:-1')
(1.0086009999999999, 0.539107, -0.17621874999999998)
(0.9883979999999999, 0.491726, -0.17561875)
(0.9851639999999999, 0.48383, -0.17770975)
(0.9787619999999999, 0.444109, -0.19890775)
(0.9787589999999999, 0.363458, -0.21969475)
(0.9786309999999998, 0.334912, -0.22643875000000002)
(0.977508, -0.000183, -0.28857375)
(0.9780049999999998, -0.283912, -0.33556575)
(0.9778079999999998, -0.707771, -0.41189675)
(0.9778119999999999, -0.746706, -0.42190025000000003)
(0.978785, -0.906236, -0.44715825000000003)
(0.994283, -0.950825, -0.45116425)
(1.0122249999999997, -0.970206, -0.44427625)
(1.0367969999999997, -0.984242, -0.43792125)
(1.065453, -0.989998, -0.43353125)
(1.092741, -0.986763, -0.43151124999999996)
(1.098903, -0.997, -0.43281425)
(1.098903, -0.803, -0.43004024999999996)
(0.9932039999999998, -0.745449, -0.39986075000000004)
(0.959668, -0.724949, -0.39112775000000005)
(0.874417333401213, -0.374529, -0.30786675)
(0.5245370000000001, 0.069175, -0.17812224999999998)
(0.47603300000000015, 0.097478, -0.16641925000000002)
(0.4315450000000002, 0.119914, -0.15405475000000002)
(0.378634, 0.1333, -0.14423275000000002)
(0.3257390000000001, 0.144956, -0.13534975)
(0.2654670000000001, 0.148393, -0.12675625000000001)
(0.2040240000000001, 0.149078, -0.12214525)
(0.06414600000000004, 0.150569, -0.11513725000000001)
(0.0038890000000000313, 0.151199, -0.11208475)
(-0.057664999999999855, 0.144781, -0.11477425000000001)
(-0.1388609999999999, 0.136624, -0.12164425)
(-0.2039749999999998, 0.130125, -0.12722275)
(-0.2693009999999998, 0.124484, -0.13231674999999998)
(-0.31538199999999983, 0.121508, -0.14022025)
(-0.45088499999999976, 0.114162, -0.16472124999999999)
(-0.5138879999999999, 0.114658, -0.17893674999999998)
(-0.5880809999999999, 0.11502, -0.19588525)
(-0.8142463274036529, 0.152946, -0.20936275)
(-0.8846139570377296, 0.25633, -0.18799375000000002)
(-0.9593019999999999, 0.350595, -0.16469875)
(-0.9908999999999997, 0.351151, -0.16608475)
(-1.076939, 0.360331, -0.16695025000000002)
(-1.098903, 0.353, -0.16664275, 'right:tfF:1')
(-1.495903, 0.353, -0.16664275)
(-1.495903, 0.547, -0.16603374999999998)
(-1.098903, 0.547, -0.16603374999999998, 'right:tnF:-1')
(-1.0971899999999997, 0.535402, -0.16601725)
(-1.0646469999999997, 0.539966, -0.16611025000000001)
(-1.043785, 0.538776, -0.16873824999999998)
(-1.008142, 0.536139, -0.17277175)
(-0.971004, 0.535028, -0.17363275)
(-0.8864526107581037, 0.473867, -0.15752575000000002)
(-0.7804759999999997, 0.393098, -0.12298225)
(-0.7204729999999999, 0.384685, -0.12127824999999999)
(-0.6615509999999998, 0.376041, -0.12095274999999998)
(-0.6054919999999999, 0.360755, -0.12379975)
(-0.5508409999999999, 0.346806, -0.12639024999999998)
(0.25663400000000003, 0.153709, -0.15122875000000002)
(0.3163100000000001, 0.137486, -0.15418674999999998)
(0.37525700000000006, 0.119953, -0.15379674999999998)
(0.42991200000000007, 0.103964, -0.14803375000000002)
(0.4672090000000001, 0.092907, -0.14546575)
(0.5252090000000001, 0.083748, -0.14492574999999996)
(0.9350203905282517, -0.059673, -0.11704674999999999)
(1.067248, -0.090043, -0.11401975000000002)
(1.098511, -0.084949, -0.11335074999999999)
(1.098903, -0.097, -0.11268175000000001, 'left:tfM:1')
(1.495903, -0.097, -0.11268175000000001)
(1.495903, 0.097, -0.11583775)
(1.098903, 0.097, -0.11583775, 'left:tnM:-1')
(1.0974009999999998, 0.085331, -0.11639874999999998)
(1.064634, 0.089965, -0.11691024999999998)
(0.8688980863555661, 0.106798, -0.12179125)
