0.0
0.0
1.15
(0.7877045044013278, 0.57578, -0.74397)
(0.4416783791701667, 0.65828, -0.8497545)
(0.3948791520164508, 0.682761, -0.8595854999999999)
(0.33609150221868644, 0.694702, -0.8586720000000001)
(0.2691428492545836, 0.701853, -0.844428)
(0.03752415144637703, 0.73366, -0.7760655000000001)
(-0.009531736751663038, 0.756282, -0.818532)
(-0.07984356969497731, 0.745635, -0.8590709999999999)
(-0.12560694968574362, 0.711531, -0.8365395)
(-0.1682106379356271, 0.69896, -0.7964549999999999)
(-0.22961500332074408, 0.676481, -0.742569)
(-0.6520054583930462, 0.573542, -0.6301619999999999)
(-0.8650696673195082, 0.464431, -0.542365)
(-0.9801327990829736, 0.362005, -0.45573500000000006)
(-1.0091753766960976, 0.360424, -0.4508330000000001)
(-1.0299999999999998, 0.353, -0.445168, 'right:tfF:1')
(-1.4269999999999998, 0.353, -0.445168)
(-1.4269999999999998, 0.547, -0.438647)
(-1.0299999999999998, 0.547, -0.438647, 'right:tnF:-1')
(-1.0299999999999998, 0.652038, -0.561981)
(-1.0299999999999998, 0.803, -0.6985899999999999, 'right:bfT:1')
(-1.4269999999999998, 0.803, -0.6985899999999999)
(-1.4269999999999998, 0.997, -0.700233)
(-1.0299999999999998, 0.997, -0.700233, 'right:bnT:-1')
(-1.0028467902286788, 0.990001, -0.702626)
(-0.8947604627355991, 0.89671, -0.718152)
(-0.8405599053790849, 0.843927, -0.727994)
(-0.3635440084217544, 0.699976, -0.7838565)
(-0.3076798403997776, 0.688298, -0.7893059999999998)
(-0.2480557414615466, 0.68714, -0.7963755000000001)
(-0.18395899149592992, 0.685991, -0.803949)
(-0.13168501043260675, 0.685248, -0.80976)
(-0.019288946651826032, 0.698195, -0.8266560000000001)
(0.03930544044722424, 0.706851, -0.8341575000000001)
(0.15630197450057187, 0.726916, -0.8541974999999999)
(0.21174485029043094, 0.735375, -0.8649464999999998)
(0.48872915459839955, 0.82199, -0.8779440000000001)
(0.547546458461046, 0.831818, -0.8835599999999999)
(0.6075938947393178, 0.837961, -0.8913899999999999)
(0.6676628046507799, 0.840436, -0.903117)
(0.7275496999571038, 0.837833, -0.916995)
(0.7607888390280215, 0.835303, -0.9251145000000001)
(0.813598638367145, 0.818226, -0.9294)
(0.8925517437944959, 0.670692, -0.9665250000000001)
(1.0278441443703035, 0.535747, -0.967644)
(1.0299999999999998, 0.547, -0.967306, 'left:bnF:1')
(1.4269999999999998, 0.547, -0.967306)
(1.4269999999999998, 0.353, -0.9671190000000001)
(1.0299999999999998, 0.353, -0.9671190000000001, 'left:bfF:-1')
(1.028169316530045, 0.364356, -0.9668809999999999)
(0.9937951425619168, 0.360132, -0.9661425000000001)
(0.9669817325847556, 0.365825, -0.9647985000000001)
(0.8285065830915018, 0.612692, -0.873291)
(0.7010727102332599, 0.678495, -0.8516025)
(0.652145548285765, 0.694019, -0.8462835)
(0.6035916185341995, 0.705795, -0.839016)
(0.5488134028192834, 0.708502, -0.8310959999999998)
(0.17134067561162789, 0.746106, -0.8343435000000001)
(0.11063778224406619, 0.750728, -0.8336414999999999)
(0.049685385709910594, 0.752502, -0.833127)
(-0.009140098584427383, 0.743598, -0.8302229999999999)
(-0.05174992215807974, 0.735885, -0.8267249999999999)
(-0.1033060703404645, 0.727393, -0.823008)
(-0.15714762662669166, 0.718538, -0.819321)
(-0.21653858326171202, 0.709756, -0.8161754999999999)
(-0.2762005166965168, 0.697738, -0.81267)
(-0.33630930621247535, 0.686281, -0.8101034999999999)
(-0.3978834155551931, 0.67845, -0.814338)
(-0.4582294375902084, 0.670946, -0.818586)
(-0.5172890867417187, 0.675285, -0.8245275000000001)
(-0.7721913382521585, 0.714872, -0.8566320000000001)
(-0.8267497048653629, 0.720678, -0.8608574999999998)
(-1.007100614708314, 0.810237, -0.969563)
(-1.0299999999999998, 0.803, -0.970281)
(-1.0699999999999998, 0.763, -0.970281)
(-1.0699999999999998, 0.763, -0.5991960000000001)
(-1.0299999999999998, 0.803, -0.5991960000000001, 'right:tfT:1')
(-1.4269999999999998, 0.803, -0.5991960000000001)
(-1.4269999999999998, 0.997, -0.600233)
(-1.0299999999999998, 0.997, -0.600233, 'right:tnT:-1')
(-1.0699999999999998, 1.037, -0.600233)
(-1.0699999999999998, 1.037, -0.9713179999999999)
(-1.0299999999999998, 0.997, -0.9713179999999999)
(-1.0285660674670878, 0.985517, -0.9710749999999999)
(-0.9943575472407148, 0.989902, -0.9708330000000001)
(-0.8590564839715416, 0.893698, -0.8792985)
(-0.6300031648045107, 0.819384, -0.8444745)
(-0.570162284426452, 0.810474, -0.8391359999999999)
(-0.510467629264881, 0.802758, -0.8375489999999999)
(-0.4510316802555567, 0.800071, -0.8401215)
(-0.3881814235689485, 0.800006, -0.84243)
(0.48385668497208684, 0.823253, -0.899556)
