0.0
0.0
1.2424274999999998
(0.8023594999999999, 0.610017, -0.5920542499999999)
(0.7579905, 0.617095, -0.61992125)
(0.7031034999999999, 0.633015, -0.63688175)
(0.6454325000000001, 0.64528, -0.64924775)
(0.5713845, 0.660267, -0.66406025)
(0.5091965, 0.665297, -0.64207925)
(0.4566695, 0.66972, -0.63647225)
(0.3975355, 0.67401, -0.63356225)
(0.31059650000000005, 0.677988, -0.6354312499999999)
(0.2515255, 0.681258, -0.63157325)
(0.21658750000000004, 0.68315, -0.63138125)
(0.15768550000000003, 0.68688, -0.63144875)
(0.09864450000000002, 0.690517, -0.6323907499999999)
(0.05858350000000001, 0.692982, -0.6331242499999999)
(0.0011664999999999592, 0.696405, -0.63487925)
(-0.056778499999999954, 0.699916, -0.6367197499999999)
(-0.1446035, 0.686647, -0.65736425)
(-0.21036350000000004, 0.66384, -0.68272475)
(-0.26428850000000004, 0.644912, -0.67512125)
(-0.31291750000000007, 0.629756, -0.66483725)
(-0.4184994999999999, 0.622363, -0.5944032499999999)
(-0.4605005000000001, 0.630055, -0.56400875)
(-0.5227894999999999, 0.642776, -0.5155332499999999)
(-0.5753624999999999, 0.649774, -0.48510725000000005)
(-0.6290665000000001, 0.65698, -0.46456225)
(-0.6873474999999999, 0.65472, -0.43801825)
(-0.7513685, 0.652524, -0.40552375)
(-0.7805395, 0.638857, -0.41534275000000004)
(-0.8269075, 0.616786, -0.42832525000000005)
(-0.8773045, 0.59166, -0.42045175000000007)
(-1.0070125940823642, 0.427017, -0.36093975000000006)
(-1.0821255, 0.360562, -0.29610875000000003)
(-1.1183294999999998, 0.363689, -0.29486575000000004)
(-1.1224274999999997, 0.353, -0.29363275000000005, 'right:tfF:1')
(-1.5194274999999997, 0.353, -0.29363275000000005)
(-1.5194274999999997, 0.547, -0.28915275)
(-1.2224274999999998, 0.547, -0.28915275, 'right:tnF:-1')
(-1.3024274999999998, 0.78, -0.55208225, 'right:tfT:1')
(-1.5424274999999996, 0.78, -0.55208225)
(-1.5424274999999996, 1.02, -0.55208225)
(-1.3024274999999998, 1.02, -0.55208225, 'right:tnT:-1')
(-1.1224274999999997, 0.547, -0.28915275)
(-0.9811377944808856, 0.577935, -0.37292275)
(-0.8215454999999999, 0.626155, -0.3941597500000001)
(-0.7691065, 0.625399, -0.40154575000000003)
(-0.7291165000000001, 0.638544, -0.40583125000000003)
(-0.6790665000000001, 0.655369, -0.41195875000000004)
(-0.6166785, 0.675774, -0.46184725)
(-0.5804934999999999, 0.66545, -0.49514975)
(-0.5587224999999999, 0.659358, -0.52035275)
(-0.5128045, 0.634289, -0.54535775)
(-0.4601084999999999, 0.604415, -0.57543725)
(-0.4166385, 0.618016, -0.56528225)
(-0.09629849999999995, 0.667508, -0.6282522500000001)
(-0.037919499999999995, 0.67603, -0.64017425)
(0.020162499999999972, 0.684812, -0.65183525)
(0.07683150000000005, 0.693102, -0.66353075)
(0.1388585, 0.703001, -0.67736975)
(0.1949975, 0.716385, -0.6819282499999999)
(0.5197434999999999, 0.798795, -0.71045525)
(0.5765905, 0.812697, -0.7153212499999999)
(0.6354365, 0.821287, -0.72169325)
(0.6818275, 0.82804, -0.72673925)
(0.7399065, 0.831267, -0.7392042500000001)
(0.8002704999999999, 0.829086, -0.75006125)
(0.8592835000000001, 0.822494, -0.75691125)
(0.9817090617606223, 0.678092, -0.76527425)
(1.025952616051451, 0.606405, -0.75693325)
(1.1224274999999997, 0.547, -0.7484187499999999, 'left:bnF:1')
(1.5194274999999997, 0.547, -0.7484187499999999)
(1.5194274999999997, 0.353, -0.7495002499999999)
(1.1224274999999997, 0.353, -0.7495002499999999, 'left:bfF:-1')
(1.1214095, 0.364667, -0.7466907500000001)
(1.0886005, 0.360037, -0.74604575)
(1.0609665000000001, 0.365699, -0.74258825)
(0.9411401641002397, 0.560255, -0.6619722499999999)
(0.9033374999999999, 0.609073, -0.64498625)
(0.8621475000000001, 0.618527, -0.6403797499999999)
(0.8155515, 0.626254, -0.6350757499999999)
(0.7445284999999999, 0.638785, -0.62851775)
(0.6885825000000001, 0.649264, -0.6211752500000001)
(0.6411625000000001, 0.657627, -0.61418975)
(0.5596565, 0.670619, -0.61106225)
(0.4591335, 0.683196, -0.62640575)
(0.40074550000000003, 0.690197, -0.63521825)
(0.3108145, 0.699008, -0.64379075)
(0.2515185, 0.704675, -0.65021075)
(0.21436650000000002, 0.708336, -0.65371475)
(0.1550825, 0.71121, -0.65722775)
(0.1250775, 0.711232, -0.65838725)
(0.06330449999999999, 0.70981, -0.66107225)
(0.01021749999999999, 0.699476, -0.6570327499999999)
(-0.04880450000000003, 0.689497, -0.65432225)
(-0.10581450000000003, 0.67996, -0.65174675)
(-0.1641404999999999, 0.668366, -0.65129825)
(-0.2696035, 0.650311, -0.65334275)
(-0.3276294999999999, 0.640793, -0.6549507499999999)
(-0.38401450000000004, 0.63685, -0.66132425)
