0.0
0.0
1.15
(0.6564939213525063, 0.164326, -0.13064550000000003)
(0.5162989721432275, 0.189122, -0.13429750000000001)
(0.45605021884844454, 0.196674, -0.14369500000000002)
(0.3957502259315688, 0.204171, -0.1530955)
(0.33664080070449437, 0.207974, -0.158839)
(0.2752075079107445, 0.209146, -0.16666599999999998)
(0.21363255263238518, 0.210034, -0.174259)
(0.1693685520335849, 0.209164, -0.17649399999999998)
(0.10808194521680632, 0.203027, -0.1736065)
(0.057847021596495914, 0.198664, -0.17113900000000004)
(-0.0033672469302694664, 0.192366, -0.16457499999999997)
(-0.06361097673269042, 0.186197, -0.15807400000000005)
(-0.1240174676876413, 0.180591, -0.1575625)
(-0.6664454391238014, 0.121236, -0.14873200000000003)
(-1.0058895424452448, 0.089837, -0.1340425)
(-1.0299999999999998, 0.097, -0.13381950000000004)
(-1.0299999999999998, 0.097, 0.06880049999999995)
(-1.0299999999999998, 1.02, 0.06880049999999995)
(-1.21, 1.02, 0.06880049999999995, 'right:tnT:1')
(-1.4499999999999997, 1.02, 0.06880049999999995)
(-1.4499999999999997, 0.78, 0.06880049999999995)
(-1.0799999999999998, 0.78, 0.06880049999999995, 'right:tfT:-1')
(-1.0799999999999998, -0.097, 0.06880049999999995)
(-1.0299999999999998, -0.097, -0.13119950000000008)
(-0.9973516148267371, -0.090026, -0.1366675)
(-0.8796201574276545, -0.013207, -0.1457275)
(-0.613334256940922, 0.076809, -0.16179700000000002)
(-0.0977014005999056, 0.173138, -0.17582799999999998)
(-0.04634221938897255, 0.18691, -0.18373299999999998)
(0.00880869385682135, 0.202029, -0.1927435)
(0.15886342480610569, 0.247077, -0.21453099999999997)
(0.23494723072448287, 0.264001, -0.22411149999999996)
(0.2942837178063211, 0.277461, -0.2320045)
(0.36016581543588566, 0.289351, -0.239923)
(0.4200428302958785, 0.300828, -0.24652900000000005)
(0.46280179258301435, 0.307236, -0.25075600000000003)
(0.5222045897640313, 0.314283, -0.2545285)
(0.7135172634826765, 0.407499, -0.2660365)
(0.7721715603017508, 0.416838, -0.26516350000000005)
(0.8643430705548316, 0.47844, -0.26371150000000004)
(1.007220767921183, 0.539735, -0.23815000000000003)
(1.0299999999999998, 0.547, -0.238195, 'left:tnF:1')
(1.4269999999999998, 0.547, -0.238195)
(1.4269999999999998, 0.353, -0.23827299999999996)
(1.0299999999999998, 0.353, -0.23827299999999996, 'left:tfF:-1')
(1.0142657136096953, 0.361135, -0.23892399999999997)
(0.8388379733152235, 0.30773, -0.259705)
(0.7007819616318973, 0.261758, -0.26006350000000006)
(0.5628124926217453, 0.189163, -0.205756)
(0.5304270420622036, 0.184695, -0.20249650000000002)
(0.49955466740210575, 0.18564, -0.19766500000000004)
(0.46036841288284636, 0.186849, -0.19151049999999997)
(0.4030573979213791, 0.188669, -0.18244149999999998)
(0.3147222988304806, 0.191598, -0.16838950000000003)
(0.256171485954064, 0.195728, -0.161449)
(0.21985163617657963, 0.200764, -0.15841899999999998)
(0.17743025257617234, 0.203989, -0.1536055)
(0.11997355633620614, 0.20777, -0.14821)
(0.054728437538147046, 0.206359, -0.15160600000000002)
(-0.00013211784912147865, 0.2054, -0.15388600000000002)
(-0.05347256444763954, 0.204443, -0.15604600000000002)
(-0.07571960272212998, 0.19335, -0.1866835)
(-0.12548231806040952, 0.201389, -0.19504449999999995)
(-0.17504610310115246, 0.208948, -0.20293299999999997)
(-0.22491029298514512, 0.216549, -0.21088449999999997)
(-0.2751261273344796, 0.223426, -0.21964900000000004)
(-0.3034023611418801, 0.226769, -0.22551400000000005)
(-0.3588587027232854, 0.237436, -0.23488000000000003)
(-0.4161586660015562, 0.249695, -0.2356225)
(-0.4468260821732833, 0.25654, -0.23638150000000008)
(-0.5017579711520928, 0.269806, -0.23300500000000007)
(-0.5574906048134097, 0.286436, -0.23143450000000004)
(-0.7637953891373005, 0.404045, -0.2235955)
(-0.8140303127576106, 0.423248, -0.225991)
(-0.9247739961143552, 0.662806, -0.23936649999999998)
(-1.0299999999999998, 0.803, -0.24519700000000005, 'right:bfT:1')
(-1.4269999999999998, 0.803, -0.24519700000000005)
(-1.4269999999999998, 0.997, -0.241975)
(-1.0299999999999998, 0.997, -0.241975, 'right:bnT:-1')
(-1.006498389719523, 0.989793, -0.24029649999999997)
(-0.9771571755313723, 0.987235, -0.23842599999999997)
(-0.9265443444992791, 0.848882, -0.235684)
(-0.8461666106224071, 0.64556, -0.22100199999999998)
(-0.7122785506278397, 0.527621, -0.21005350000000006)
(-0.3976119322009377, 0.357092, -0.20754849999999997)
(-0.34290409098147495, 0.336365, -0.20735050000000005)
(-0.28736335472838725, 0.318521, -0.21413350000000003)
(-0.22805700860072128, 0.311407, -0.21925450000000002)
(-0.16926908688481684, 0.301114, -0.22663450000000002)
(-0.1098612662114379, 0.294536, -0.22990300000000002)
(-0.036980439023091574, 0.286514, -0.23383900000000007)
(0.2029435655844556, 0.258737, -0.24819550000000007)
(0.2617877504148147, 0.260458, -0.24571150000000003)
(0.3192755923074255, 0.265872, -0.2400625)
(0.3760028774564248, 0.277538, -0.23348799999999997)
(0.43110556517554316, 0.292527, -0.229084)
(0.48664730612710316, 0.310538, -0.2272555)
