0.0
0.0
1.15
(-0.11131906580971415, 0.798174, -0.38385625)
(0.055129320569486995, 0.807962, -0.38113975000000005)
(0.2190041141336719, 0.82397, -0.36936475)
(0.30226405940366924, 0.824078, -0.36790225000000004)
(0.3841116175099862, 0.824543, -0.36463975000000004)
(0.4685768183615888, 0.825473, -0.36101725)
(0.5508233480387486, 0.826375, -0.35746525)
(0.6350980990464299, 0.827948, -0.35353675)
(0.7348695654186373, 0.856674, -0.32732225000000004)
(0.8422661549460136, 0.957209, -0.29334325)
(0.8833904798710505, 0.968538, -0.29112325)
(0.9351302808996185, 0.977879, -0.27978925)
(0.9742044722349846, 0.98821, -0.27619675)
(1.011563224830211, 0.989628, -0.27203425000000003)
(1.0299999999999998, 0.997, -0.26656075, 'left:tnT:1')
(1.4269999999999998, 0.997, -0.26656075)
(1.4269999999999998, 0.803, -0.23930875000000001)
(1.0299999999999998, 0.803, -0.23930875000000001, 'left:tfT:-1')
(0.883726894923817, 0.484427, -0.43629075)
(0.8748424792121215, 0.458982, -0.44781675000000004)
(0.8836184636258175, 0.415763, -0.4698732500000001)
(0.9247417284643974, 0.3472, -0.49583725000000006)
(1.0299999999999998, 0.097, -0.60857925)
(1.0699999999999998, 0.137, -0.60857925)
(1.0699999999999998, 0.137, 0.07382525000000002)
(1.0299999999999998, 0.097, 0.07382525000000002)
(1.0299999999999998, -0.097, 0.08220825000000005)
(1.0699999999999998, -0.137, 0.08220825000000005)
(1.0699999999999998, -0.137, -0.60019625)
(1.0299999999999998, -0.097, -0.60019625)
(1.0116077094652878, -0.089625, -0.61474625)
(0.9744880617835978, -0.088252, -0.61205525)
(0.7823723974143602, 0.012801, -0.59006525)
(0.6955957551504508, 0.133258, -0.56223025)
(0.47025400032216413, 0.251077, -0.53250225)
(0.1795389712199986, 0.322689, -0.51215625)
(0.07709653514924794, 0.440192, -0.47613325)
(0.0007430324202625568, 0.532739, -0.44387325000000005)
(-0.06876420988684967, 0.548254, -0.43669275)
(-0.22201088156605037, 0.677307, -0.40502575)
(-0.30790109675477656, 0.774776, -0.37337275000000003)
(-0.38779133091772544, 0.788118, -0.37377025)
(-0.46850175053989807, 0.796589, -0.37804525000000005)
(-0.549951727220218, 0.802094, -0.38436775)
(-0.6318131867749969, 0.80355, -0.39168925000000004)
(-0.6683887115051308, 0.809327, -0.40174975)
(-1.0114895471533658, 0.810367, -0.5134522499999999)
(-1.0299999999999998, 0.803, -0.5145632499999999)
(-1.0699999999999998, 0.763, -0.5145632499999999)
(-1.0699999999999998, 0.763, -0.21482624999999994)
(-1.0299999999999998, 0.803, -0.21482624999999994)
(-1.0299999999999998, 0.997, -0.13338575000000003)
(-1.0699999999999998, 1.037, -0.13338575000000003)
(-1.0699999999999998, 1.037, -0.43312275000000006)
(-1.0299999999999998, 0.997, -0.43312275000000006)
(-1.006683816420252, 0.989895, -0.41335175)
(-0.9706304098355528, 0.987634, -0.37226875)
(-0.8896280597956903, 0.967186, -0.27911875)
(-0.876341055356263, 0.947759, -0.24549875000000004)
(-0.8743684398195868, 0.445589, 0.03586225)
(-0.8814011825962206, 0.419933, 0.044740249999999995)
(-1.0299999999999998, 0.097, -0.015378749999999983, 'right:tnM:1')
(-1.4269999999999998, 0.097, -0.015378749999999983)
(-1.4269999999999998, -0.097, -0.011134749999999957)
(-1.0299999999999998, -0.097, -0.011134749999999957, 'right:tfM:-1')
(-1.0059470396517967, -0.089931, -0.018999750000000024)
(-0.8294974886857877, -0.087108, -0.019135749999999993)
(-0.6940526735914927, -0.097556, -0.014171750000000025)
(-0.6593109038963731, -0.098473, -0.012514750000000005)
(-0.20349899641306188, -0.094419, -0.006677750000000024)
(0.014744416601748113, -0.082218, -0.004281750000000015)
(0.1775205309026077, -0.047634, -0.003927749999999994)
(0.29345390592034465, -0.043648, -0.004893750000000016)
(0.7332312154210302, -0.051987, -0.01380675000000002)
(0.7930946093373135, -0.063907, -0.016747749999999992)
(1.0027594375195927, -0.090021, -0.02164874999999998)
(1.0299999999999998, -0.097, -0.021875750000000013, 'left:tfM:1')
(1.4269999999999998, -0.097, -0.021875750000000013)
(1.4269999999999998, 0.097, -0.02617475000000001)
(1.0299999999999998, 0.097, -0.02617475000000001, 'left:tnM:-1')
(0.8792909427197768, 0.42462, -0.07029475)
(0.8436198259677665, 0.959243, -0.24383675)
(0.8613497333354649, 0.969414, -0.26944825)
(0.8830929888739758, 0.98134, -0.30444325)
(0.9873427311758748, 0.989627, -0.40643575000000004)
(1.0294071240752931, 0.987423, -0.43744425000000003)
(1.0299999999999998, 0.997, -0.46723425)
(1.0699999999999998, 1.037, -0.46723425)
(1.0699999999999998, 1.037, -0.16656074999999998)
(1.0299999999999998, 0.997, -0.16656074999999998)
(1.0299999999999998, 0.803, -0.11136275)
(1.0699999999999998, 0.763, -0.11136275)
(1.0699999999999998, 0.763, -0.41203625000000005)
(1.0299999999999998, 0.803, -0.41203625000000005)
(1.011581296713211, 0.810373, -0.52099925)
(0.6515689948254695, 0.838169, -0.38899675)
(0.6149979947160592, 0.844223, -0.36985675)
(0.5336953733894299, 0.844514, -0.36281575)
(0.4543653675994768, 0.841176, -0.35696125)
(0.3717713017107815, 0.83771, -0.35088025)
(0.2921980205727532, 0.828132, -0.34525825000000004)
(0.21263447044864803, 0.815482, -0.34322425)
(0.13240353033990468, 0.714258, -0.38148025)
(0.07802053853250604, 0.64976, -0.41655675000000003)
(0.0041127435273113295, 0.562561, -0.45354825000000004)
(-0.09937936983344016, 0.546588, -0.46173225)
(-0.150886110614108, 0.495395, -0.47636324999999996)
(-0.2460517231912077, 0.405456, -0.49942025000000007)
(-0.2559342125046069, 0.3441, -0.51552825)
(-0.6594827628422546, 0.275576, -0.53389725)
(-0.7198186145340345, 0.175276, -0.56249025)
(-0.8312993199217823, -0.019455, -0.62809825)
(-0.9742656386082148, -0.088219, -0.65301725)
(-1.0113825060002126, -0.08964, -0.65543425)
(-1.0299999999999998, -0.097, -0.6577982499999999)
(-1.0699999999999998, -0.137, -0.6577982499999999)
(-1.0699999999999998, -0.137, 0.0714262500000001)
(-1.0299999999999998, -0.097, 0.0714262500000001)
(-1.0299999999999998, 0.097, 0.08462125000000005)
(-1.0699999999999998, 0.137, 0.08462125000000005)
(-1.0699999999999998, 0.137, -0.64460325)
(-1.0299999999999998, 0.097, -0.64460325)
(-0.8843649714081959, 0.414487, -0.46197225000000003)
(-0.8742266450452808, 0.450955, -0.43573375000000003)
(-0.87975108066385, 0.476476, -0.42488975)
(-1.0299999999999998, 0.803, -0.22549075000000002, 'right:tfT:1')
(-1.4269999999999998, 0.803, -0.22549075000000002)
(-1.4269999999999998, 0.997, -0.23338575)
(-1.0299999999999998, 0.997, -0.23338575, 'right:tnT:-1')
(-1.0127476282391243, 0.98954, -0.24020675000000002)
(-0.9757989683735099, 0.988438, -0.24455074999999998)
(-0.9408104127409557, 0.97958, -0.24896875000000002)
(-0.8944741047293422, 0.953303, -0.25804975)
(-0.9126669303308059, 0.940337, -0.28057975)
(-0.8899491832551495, 0.943686, -0.27079225)
(-0.8612454724720044, 0.939622, -0.27901525)
(-0.7376205289898299, 0.856435, -0.33270825)
(-0.6527237455506681, 0.789691, -0.38192875)
(-0.569851650692744, 0.786368, -0.38756275)
(-0.48688085555074423, 0.78422, -0.39174325000000004)
(-0.40313018915005894, 0.783304, -0.39587575)
(-0.3215328571160477, 0.782474, -0.39982525)
